step,distRaced,distFromStart,section,speedX,base_target_speed,proposed_target_speed,target_adjustment,target_speed,rl_target_active,safety_intervention,policy_inference,action_reused,adaptive_inference_urgent,trackPos,angle,damage,curLapTime,lastLapTime,best_lap_time,steer,residual,accel,brake,gear,reward,done_reason
134,17.1029,7.1038,normal,76.8819,112.649912,90.652895,-21.997017,90.652895,1,0,1,0,0,0.258761,0.030159,0.0,1.724,0.0,,-0.011824,-0.668995,1.0,0.0,3,0.423711,
135,17.5372,7.53806,normal,77.9989,112.906455,101.209107,-11.697348,101.209107,1,0,1,0,0,0.254601,0.029472,0.0,1.744,0.0,,-0.008965,-0.532786,1.0,0.0,3,0.429824,
136,17.9775,7.97837,normal,79.0665,113.044266,96.558035,-16.486231,96.558035,1,0,1,0,0,0.250346,0.028204,0.0,1.764,0.0,,-0.013657,-0.5928,1.0,0.0,3,0.437461,
137,18.4236,8.4245,normal,80.0657,113.080163,108.851799,-4.228364,108.851799,1,0,1,0,0,0.24601,0.02658,0.0,1.784,0.0,,-0.024336,-0.43417,1.0,0.0,3,0.442586,
138,18.8751,8.87598,normal,81.0085,113.05839,109.889014,-3.169376,109.889014,1,0,1,0,0,0.24161,0.024985,0.0,1.804,0.0,,-0.037636,-0.420787,1.0,0.0,3,0.449615,
139,19.3317,9.33258,normal,81.923,113.043165,110.920175,-2.12299,110.920175,1,0,1,0,0,0.237132,0.02367,0.0,1.824,0.0,,-0.049793,-0.407482,1.0,0.0,3,0.454829,
140,19.7934,9.79421,normal,82.8341,113.104451,111.608691,-1.49576,111.608691,1,0,1,0,0,0.232557,0.022737,0.0,1.844,0.0,,-0.057299,-0.398598,1.0,0.0,3,0.46004,
141,20.26,10.2609,normal,83.7519,113.211273,112.165622,-1.045652,112.165622,1,0,1,0,0,0.227887,0.022224,0.0,1.864,0.0,,-0.061435,-0.391411,1.0,0.0,3,0.465011,
142,20.7318,10.7326,normal,84.6783,113.354321,112.598864,-0.755457,112.598864,1,0,1,0,0,0.223117,0.022065,0.0,1.884,0.0,,-0.062851,-0.385821,1.0,0.0,3,0.470268,
143,21.2086,11.2095,normal,85.6118,113.525571,112.955461,-0.57011,112.955461,1,0,1,0,0,0.218249,0.022181,0.0,1.904,0.0,,-0.06219,-0.38122,1.0,0.0,3,0.475311,
144,21.6906,11.6915,normal,86.5502,113.714484,113.274869,-0.439615,113.274869,1,0,1,0,0,0.213292,0.022466,0.0,1.924,0.0,,-0.06028,-0.377098,1.0,0.0,3,0.480547,
145,22.1778,12.1786,normal,87.5004,113.911027,113.53516,-0.375867,113.53516,1,0,1,0,0,0.208244,0.022822,0.0,1.944,0.0,,-0.05792,-0.37374,1.0,0.0,3,0.485778,
146,22.6704,12.6713,normal,88.5572,114.115329,113.311024,-0.804304,113.311024,1,0,1,0,0,0.203122,0.023256,0.0,1.964,0.0,,-0.05505,-0.376632,1.0,0.0,3,0.491203,
147,23.169,13.1699,normal,89.617,114.327102,113.059008,-1.268094,113.059008,1,0,1,0,0,0.197927,0.023766,0.0,1.984,0.0,,-0.051689,-0.379884,1.0,0.0,3,0.497181,
148,23.724,13.7249,normal,90.7582,114.562783,112.886808,-1.675975,112.886808,1,0,1,0,0,0.192139,0.024366,0.0,2.006,0.0,,-0.047849,-0.382106,1.0,0.0,3,0.553557,
149,24.2858,14.2866,normal,91.8474,114.790341,112.940076,-1.850265,112.940076,1,0,1,0,0,0.186279,0.024915,0.0,2.028,0.0,,-0.044666,-0.381418,1.0,0.0,3,0.56034,
150,24.8539,14.8548,normal,92.8954,114.992683,113.15653,-1.836154,113.15653,1,0,1,0,0,0.180351,0.025276,0.0,2.05,0.0,,-0.043383,-0.378625,1.0,0.0,3,0.566645,
151,25.4283,15.4292,normal,93.9318,115.151121,113.428074,-1.723047,113.428074,1,0,1,0,0,0.174362,0.025317,0.0,2.072,0.0,,-0.045295,-0.375122,1.0,0.0,3,0.572966,
152,26.0089,16.0098,normal,94.9681,115.294223,113.596009,-1.698214,113.596009,1,0,1,0,0,0.168289,0.025207,0.0,2.094,0.0,,-0.048555,-0.372955,1.0,0.0,3,0.579193,
153,26.5958,16.5967,normal,96.0095,115.43557,113.69715,-1.73842,113.69715,1,0,1,0,0,0.162125,0.025175,0.0,2.116,0.0,,-0.051767,-0.37165,1.0,0.0,3,0.585509,
154,27.1889,17.1898,normal,97.0571,115.590759,113.677734,-1.913024,113.677734,1,0,1,0,0,0.155851,0.025361,0.0,2.138,0.0,,-0.053768,-0.3719,1.0,0.0,3,0.591719,
155,27.7884,17.7892,normal,98.1505,115.769982,113.426233,-2.343748,113.426233,1,0,1,0,0,0.149457,0.025838,0.0,2.16,0.0,,-0.053856,-0.375145,1.0,0.0,3,0.598117,
156,28.3947,18.3955,normal,99.3039,115.988733,112.800677,-3.188056,112.800677,1,0,1,0,0,0.14296,0.026713,0.0,2.182,0.0,,-0.050928,-0.383217,1.0,0.0,3,0.604893,
157,29.0079,19.0087,normal,100.451,158.253328,111.875974,-46.377354,111.875974,1,0,1,0,0,0.136365,0.027958,0.0,2.204,0.0,,-0.044794,-0.395149,1.0,0.0,3,0.611731,
158,29.6278,19.6287,normal,101.568,158.580525,111.070397,-47.510128,111.070397,1,0,1,0,0,0.12969,0.029429,0.0,2.226,0.0,,-0.035155,-0.405543,1.0,0.0,3,0.618339,
159,30.2543,20.2551,normal,102.646,158.909609,110.387939,-48.521669,110.387939,1,0,1,0,0,0.12295,0.030837,0.0,2.248,0.0,,-0.02575,-0.414349,1.0,0.0,3,0.624855,
160,30.8871,20.8879,normal,103.704,159.249304,110.175911,-49.073394,110.175911,1,0,1,0,0,0.116165,0.031861,0.0,2.27,0.0,,-0.017256,-0.417085,1.0,0.0,3,0.631083,
161,31.5261,21.527,normal,104.754,159.585406,110.768549,-48.816856,110.768549,1,0,1,0,0,0.109337,0.032419,0.0,2.292,0.0,,-0.010604,-0.409438,1.0,0.0,3,0.63726,
162,32.1714,22.1722,normal,105.801,159.881973,111.937049,-47.944924,111.937049,1,0,1,0,0,0.102475,0.032532,0.0,2.314,0.0,,-0.007337,-0.394361,1.0,0.0,3,0.643624,
163,32.8229,22.8238,normal,106.848,160.147859,113.8888,-46.259059,113.8888,1,0,1,0,0,0.095581,0.032298,0.0,2.336,0.0,,-0.006716,-0.369177,1.0,0.0,3,0.649945,
164,33.4808,23.4817,normal,107.943,160.403673,110.45541,-49.948263,110.45541,1,0,1,0,0,0.088659,0.031941,0.0,2.358,0.0,,-0.007019,-0.413479,0.72,0.0,3,0.656537,
165,34.1453,24.1462,normal,109.017,160.682134,107.990734,-52.6914,107.990734,1,0,1,0,0,0.081734,0.031829,0.0,2.38,0.0,,-0.00545,-0.445281,0.44,0.0,3,0.66279,
166,34.8157,24.8166,normal,109.876,174.839036,104.759199,-70.079837,104.759199,1,0,1,0,0,0.074913,0.032904,0.0,2.402,0.0,,0.005147,-0.486978,0.16,0.0,3,0.668417,
167,35.4891,25.49,normal,110.05,174.210975,104.538368,-69.672607,104.538368,1,0,1,0,0,0.068418,0.036177,0.0,2.424,0.0,,0.032426,-0.489828,0.0,0.0,3,0.671029,
168,36.162,26.1629,normal,109.884,173.469815,106.067842,-67.401972,106.067842,1,0,1,0,0,0.062256,0.039878,0.0,2.446,0.0,,0.062854,-0.470092,0.0,0.0,3,0.670501,
169,36.8334,26.8343,normal,109.654,173.075301,109.030628,-64.044673,109.030628,1,0,1,0,0,0.056386,0.042127,0.0,2.468,0.0,,0.082088,-0.431863,0.0,0.0,3,0.66919,
170,37.5033,27.5042,normal,109.42,169.733807,113.527289,-56.206519,113.527289,1,0,1,0,0,0.050786,0.042283,0.0,2.49,0.0,,0.242088,-0.373841,0.2,0.0,3,0.668035,
171,38.1722,28.1731,normal,109.354,169.178501,122.257378,-46.921123,122.257378,1,0,1,0,0,0.045601,0.039424,0.0,2.512,0.0,,0.285219,-0.261195,0.4,0.0,3,0.667502,
172,38.8412,28.8421,normal,109.459,170.931666,133.381838,-37.549827,133.381838,1,0,1,0,0,0.041115,0.032725,0.0,2.534,0.0,,0.235607,-0.117654,0.6,0.0,3,0.668318,
173,39.5118,29.5126,normal,109.793,203.22559,148.726887,-54.498703,148.726887,1,0,1,0,0,0.037346,0.023732,0.0,2.556,0.0,,0.168228,0.080347,0.8,0.0,3,0.670462,
174,40.1852,30.186,normal,110.36,205.623891,153.556677,-52.067214,153.556677,1,0,1,0,0,0.034169,0.014248,0.0,2.578,0.0,,0.096887,0.142667,1.0,0.0,3,0.673335,
175,40.8628,30.8636,normal,111.138,207.703408,157.529002,-50.174406,157.529002,1,0,1,0,0,0.03137,0.006029,0.0,2.6,0.0,,0.035082,0.193923,1.0,0.0,3,0.677396,
176,41.5457,31.5466,normal,112.049,208.840241,157.546922,-51.293319,157.546922,1,0,1,0,0,0.028707,0.000405,0.0,2.622,0.0,,-0.006951,0.194154,1.0,0.0,3,0.682524,
177,42.2344,32.2352,normal,113.021,208.374879,157.816102,-50.558776,157.816102,1,0,1,0,0,0.026048,-0.002208,0.0,2.644,0.0,,-0.025985,0.197627,1.0,0.0,3,0.688323,
178,42.9284,32.9293,normal,114.024,207.533955,158.634916,-48.899038,158.634916,1,0,1,0,0,0.023622,-0.006068,0.0,2.666,0.0,,-0.054624,0.208192,1.0,0.0,3,0.693609,
179,43.6287,33.6296,normal,115.039,207.330453,159.34651,-47.983943,159.34651,1,0,1,0,0,0.021586,-0.00725,0.0,2.688,0.0,,-0.062939,0.217374,1.0,0.0,4,0.699867,
180,44.3345,34.3354,normal,115.677,207.742623,156.907494,-50.835129,156.907494,1,0,1,0,0,0.019877,-0.005853,0.0,2.71,0.0,,-0.05167,0.185903,1.0,0.0,4,0.705327,
181,45.0412,35.042,normal,115.573,208.653179,156.815382,-51.837798,156.815382,1,0,1,0,0,0.018535,-0.002351,0.0,2.732,0.0,,-0.024451,0.184715,1.0,0.0,4,0.706354,
182,45.7471,35.748,normal,115.472,209.296468,155.599932,-53.696536,155.599932,1,0,1,0,0,0.017463,0.001001,0.0,2.754,0.0,,0.001534,0.169031,1.0,0.0,4,0.705559,
183,46.4536,36.4545,normal,115.87,208.884893,156.921347,-51.963546,156.921347,1,0,1,0,0,0.016614,0.002779,0.0,2.776,0.0,,0.015412,0.186082,1.0,0.0,4,0.706214,
184,47.1641,37.1649,normal,116.594,208.863939,157.00302,-51.860919,157.00302,1,0,1,0,0,0.015957,0.002935,0.0,2.798,0.0,,0.016838,0.187136,1.0,0.0,4,0.710154,
185,47.8792,37.88,normal,117.37,209.067832,157.024903,-52.042929,157.024903,1,0,1,0,0,0.015459,0.002154,0.0,2.82,0.0,,0.011041,0.187418,1.0,0.0,4,0.71475,
186,48.5991,38.5999,normal,118.162,209.324665,157.070776,-52.25389,157.070776,1,0,1,0,0,0.015082,0.001142,0.0,2.842,0.0,,0.003445,0.18801,1.0,0.0,4,0.719549,
187,49.3238,39.3247,normal,118.954,209.420048,157.124397,-52.295651,157.124397,1,0,1,0,0,0.014791,0.0004,0.0,2.864,0.0,,-0.00212,0.188702,1.0,0.0,4,0.724347,
188,50.0534,40.0543,normal,119.738,209.400033,157.160139,-52.239894,157.160139,1,0,1,0,0,0.014561,7.9e-05,0.0,2.886,0.0,,-0.004496,0.189163,1.0,0.0,4,0.729244,
189,50.7877,40.7886,normal,120.518,209.408967,157.164865,-52.244102,157.164865,1,0,1,0,0,0.01437,8.9e-05,0.0,2.908,0.0,,-0.00435,0.189224,1.0,0.0,4,0.733942,
190,51.5268,41.5276,normal,121.297,209.433513,157.168931,-52.264582,157.168931,1,0,1,0,0,0.014203,0.00028,0.0,2.93,0.0,,-0.002832,0.189277,1.0,0.0,4,0.738742,
191,52.2706,42.2715,normal,122.072,209.462166,157.142467,-52.319699,157.142467,1,0,1,0,0,0.014051,0.000523,0.0,2.952,0.0,,-0.000926,0.188935,1.0,0.0,4,0.743442,
192,53.0192,43.0201,normal,122.854,209.45954,157.059501,-52.400039,157.059501,1,0,1,0,0,0.013911,0.000715,0.0,2.974,0.0,,0.000596,0.187865,1.0,0.0,4,0.748243,
193,53.7726,43.7734,normal,123.64,209.443822,156.95048,-52.493342,156.95048,1,0,1,0,0,0.013783,0.000794,0.0,2.996,0.0,,0.001239,0.186458,1.0,0.0,4,0.753047,
194,54.5308,44.5316,normal,124.425,209.450058,156.82783,-52.622228,156.82783,1,0,1,0,0,0.013667,0.000781,0.0,3.018,0.0,,0.001179,0.184875,1.0,0.0,4,0.757852,
195,55.2938,45.2946,normal,125.21,209.466029,156.68537,-52.780659,156.68537,1,0,1,0,0,0.013559,0.000727,0.0,3.04,0.0,,0.000806,0.183037,1.0,0.0,4,0.762658,
196,56.0616,46.0624,normal,125.995,209.486213,156.522096,-52.964117,156.522096,1,0,1,0,0,0.013459,0.000655,0.0,3.062,0.0,,0.000292,0.18093,1.0,0.0,4,0.767465,
197,56.8341,46.835,normal,126.777,209.498081,156.332505,-53.165576,156.332505,1,0,1,0,0,0.013366,0.000602,0.0,3.084,0.0,,-7.9e-05,0.178484,1.0,0.0,4,0.772173,
198,57.6115,47.6123,normal,127.557,209.499706,156.116091,-53.383614,156.116091,1,0,1,0,0,0.013274,0.000578,0.0,3.106,0.0,,-0.000228,0.175692,1.0,0.0,4,0.777081,
199,58.3935,48.3944,normal,128.334,209.50238,157.518964,-51.983416,157.518964,1,0,1,0,0,0.013187,0.000568,0.0,3.128,0.0,,-0.000278,0.193793,1.0,0.0,4,0.781691,
200,59.1804,49.1813,normal,129.109,209.505547,157.133128,-52.372419,157.133128,1,0,1,0,0,0.013101,0.000563,0.0,3.15,0.0,,-0.000282,0.188815,1.0,0.0,4,0.786524,
201,59.972,49.9729,normal,129.881,209.50886,156.708028,-52.800832,156.708028,1,0,1,0,0,0.013017,0.000561,0.0,3.172,0.0,,-0.000268,0.183329,1.0,0.0,4,0.791243,
202,60.7683,50.7692,normal,130.652,209.512221,156.296951,-53.21527,156.296951,1,0,1,0,0,0.012935,0.000561,0.0,3.194,0.0,,-0.000245,0.178025,1.0,0.0,4,0.795964,
203,61.5693,51.5702,normal,131.423,209.515501,155.970375,-53.545127,155.970375,1,0,1,0,0,0.012856,0.00056,0.0,3.216,0.0,,-0.00022,0.173811,1.0,0.0,4,0.800683,
204,62.375,52.3759,normal,132.194,209.51875,155.631039,-53.887711,155.631039,1,0,1,0,0,0.012777,0.00056,0.0,3.238,0.0,,-0.000194,0.169433,1.0,0.0,4,0.805398,
205,63.1854,53.1863,normal,132.963,209.521998,155.281536,-54.240463,155.281536,1,0,1,0,0,0.012699,0.00056,0.0,3.26,0.0,,-0.000166,0.164923,1.0,0.0,4,0.810113,
206,64.0005,54.0014,normal,133.732,209.525275,154.925261,-54.600014,154.925261,1,0,1,0,0,0.012621,0.00056,0.0,3.282,0.0,,-0.000139,0.160326,1.0,0.0,4,0.814828,
207,64.8203,54.8212,normal,134.498,209.52858,154.565078,-54.963502,154.565078,1,0,1,0,0,0.012542,0.00056,0.0,3.304,0.0,,-0.00011,0.155678,1.0,0.0,4,0.819543,
208,65.6448,55.6457,normal,135.263,209.531842,154.204319,-55.327523,154.204319,1,0,1,0,0,0.012464,0.00056,0.0,3.326,0.0,,-8.1e-05,0.151023,1.0,0.0,4,0.824258,
209,66.4739,56.4748,normal,136.025,209.535113,153.848506,-55.686606,153.848506,1,0,1,0,0,0.012386,0.00056,0.0,3.348,0.0,,-5.3e-05,0.146432,1.0,0.0,4,0.828872,
210,67.3077,57.3086,normal,136.786,209.538373,153.502718,-56.035655,153.502718,1,0,1,0,0,0.012308,0.00056,0.0,3.37,0.0,,-2.6e-05,0.141971,1.0,0.0,4,0.833586,
211,68.1462,58.1471,normal,137.544,209.541623,153.172448,-56.369175,153.172448,1,0,1,0,0,0.012228,0.00056,0.0,3.392,0.0,,2e-06,0.137709,1.0,0.0,4,0.838298,
212,68.9892,58.9901,normal,138.302,209.543683,152.867866,-56.675817,152.867866,1,0,1,0,0,0.012149,0.00056,0.0,3.414,0.0,,2.9e-05,0.133779,1.0,0.0,4,0.84281,
213,69.837,59.8378,normal,139.059,209.545795,152.585068,-56.960727,152.585068,1,0,1,0,0,0.012069,0.00056,0.0,3.436,0.0,,5.7e-05,0.13013,1.0,0.0,4,0.847621,
214,70.6893,60.6901,normal,139.815,209.547886,152.325755,-57.22213,152.325755,1,0,1,0,0,0.01199,0.00056,0.0,3.458,0.0,,8.5e-05,0.126784,1.0,0.0,4,0.852131,
215,71.5462,61.5471,normal,140.57,209.549987,152.083109,-57.466878,152.083109,1,0,1,0,0,0.01191,0.00056,0.0,3.48,0.0,,0.000113,0.123653,1.0,0.0,4,0.856739,
216,72.4078,62.4087,normal,141.323,209.552115,151.872404,-57.679711,151.872404,1,0,1,0,0,0.011829,0.00056,0.0,3.502,0.0,,0.000142,0.120934,1.0,0.0,4,0.861447,
217,73.2739,63.2748,normal,142.074,209.554245,151.695886,-57.858359,151.695886,1,0,1,0,0,0.011748,0.00056,0.0,3.524,0.0,,0.00017,0.118657,1.0,0.0,4,0.865954,
218,74.1447,64.1456,normal,142.823,203.556428,151.55807,-51.998358,151.55807,1,0,1,0,0,0.011665,0.00056,0.0,3.546,0.0,,0.000199,0.116878,1.0,0.0,4,0.870659,
219,75.02,65.0209,normal,143.571,203.558584,151.462452,-52.096132,151.462452,1,0,1,0,0,0.011583,0.00056,0.0,3.568,0.0,,0.000228,0.115645,1.0,0.0,4,0.875163,
220,75.8998,65.9007,normal,144.316,203.560738,151.410756,-52.149982,151.410756,1,0,1,0,0,0.011501,0.00056,0.0,3.59,0.0,,0.000256,0.114978,1.0,0.0,4,0.879666,
221,76.7842,66.7851,normal,145.06,203.562892,151.407365,-52.155528,151.407365,1,0,1,0,0,0.011419,0.00056,0.0,3.612,0.0,,0.000285,0.114934,1.0,0.0,4,0.884268,
222,77.6731,67.674,normal,145.803,203.565015,151.456842,-52.108173,151.456842,1,0,1,0,0,0.011338,0.00056,0.0,3.634,0.0,,0.000313,0.115572,1.0,0.0,4,0.888768,
223,78.5666,68.5674,normal,146.545,203.567187,151.560681,-52.006507,151.560681,1,0,1,0,0,0.011256,0.00056,0.0,3.656,0.0,,0.000342,0.116912,1.0,0.0,4,0.893366,
224,79.4645,69.4654,normal,147.286,203.569281,151.71178,-51.857501,151.71178,1,0,1,0,0,0.011176,0.00056,0.0,3.678,0.0,,0.00037,0.118862,1.0,0.0,4,0.897763,
225,80.367,70.3679,normal,148.025,203.571471,151.896727,-51.674744,151.896727,1,0,1,0,0,0.011093,0.00056,0.0,3.7,0.0,,0.000399,0.121248,0.72,0.0,4,0.902359,
226,81.2737,71.2745,normal,148.607,203.573681,152.237968,-51.335713,152.237968,1,0,1,0,0,0.011009,0.00056,0.0,3.722,0.0,,0.000429,0.125651,0.44,0.0,4,0.906553,
227,82.1828,72.1837,normal,148.867,203.575911,152.435849,-51.140061,152.435849,1,0,1,0,0,0.010924,0.00056,0.0,3.744,0.0,,0.000458,0.128205,0.16,0.0,4,0.908942,
228,83.0927,73.0935,normal,148.826,203.578251,152.46043,-51.11782,152.46043,1,0,1,0,0,0.010836,0.00056,0.0,3.766,0.0,,0.000488,0.128522,0.0,0.0,4,0.909736,
229,84.0015,74.0023,normal,148.585,203.572358,152.267682,-51.304676,152.267682,1,0,1,0,0,0.010751,0.000594,0.0,3.788,0.0,,0.000772,0.126035,0.0,0.0,4,0.908635,
230,84.9085,74.9094,normal,148.294,203.557619,151.935428,-51.622191,151.935428,1,0,1,0,0,0.010668,0.000663,0.0,3.81,0.0,,0.001331,0.121747,0.0,0.0,4,0.906841,
231,85.8138,75.8147,normal,148.003,203.54432,151.595711,-51.948609,151.595711,1,0,1,0,0,0.010587,0.000726,0.0,3.832,0.0,,0.001843,0.117364,0.0,0.0,4,0.905152,
232,86.7173,76.7182,normal,147.713,203.540182,151.243421,-52.296761,151.243421,1,0,1,0,0,0.010508,0.000752,0.0,3.854,0.0,,0.002065,0.112818,0.0,0.0,4,0.903362,
233,87.6191,77.6199,normal,147.423,203.546218,150.887362,-52.658856,150.887362,1,0,1,0,0,0.010432,0.000735,0.0,3.876,0.0,,0.001965,0.108224,0.0,0.0,4,0.901673,
234,88.519,78.5199,normal,147.135,203.556672,150.521473,-53.035199,150.521473,1,0,1,0,0,0.01036,0.0007,0.0,3.898,0.0,,0.001721,0.103503,0.0,0.0,4,0.899783,
235,89.4172,79.4181,normal,146.847,203.569015,150.141689,-53.427325,150.141689,1,0,1,0,0,0.010292,0.000657,0.0,3.92,0.0,,0.001415,0.098602,0.0,0.0,4,0.898093,
236,90.3136,80.3145,normal,146.561,203.57393,149.75441,-53.81952,149.75441,1,0,1,0,0,0.010227,0.000644,0.0,3.942,0.0,,0.001338,0.093605,0.0,0.0,4,0.896303,
237,91.2083,81.2092,normal,146.276,203.569732,149.347028,-54.222704,149.347028,1,0,1,0,0,0.010159,0.000668,0.0,3.964,0.0,,0.00155,0.088349,0.0,0.0,4,0.894612,
238,92.1013,82.1022,normal,145.992,203.569541,148.917028,-54.652513,148.917028,1,0,1,0,0,0.010091,0.000676,0.0,3.986,0.0,,0.001634,0.0828,0.0,0.0,4,0.892922,
239,92.9925,82.9934,normal,145.709,203.576895,148.480368,-55.096527,148.480368,1,0,1,0,0,0.010028,0.000653,0.0,4.008,0.0,,0.001478,0.077166,0.0,0.0,4,0.891131,
240,93.882,83.8829,normal,145.428,203.579679,148.039193,-55.540486,148.039193,1,0,1,0,0,0.009964,0.000648,0.0,4.03,0.0,,0.001467,0.071473,0.0,0.0,4,0.88944,
241,94.7698,84.7707,normal,145.147,203.574725,147.577602,-55.997122,147.577602,1,0,1,0,0,0.009898,0.000676,0.0,4.052,0.0,,0.001699,0.065517,0.0,0.0,4,0.887749,
242,95.6559,85.6568,normal,144.867,203.574482,147.094444,-56.480038,147.094444,1,0,1,0,0,0.009832,0.000684,0.0,4.074,0.0,,0.001784,0.059283,0.0,0.0,4,0.886057,
243,96.5403,86.5412,normal,144.588,203.582146,146.604692,-56.977454,146.604692,1,0,1,0,0,0.009769,0.000659,0.0,4.096,0.0,,0.001618,0.052964,0.0,0.0,4,0.884365,
244,97.423,87.4239,normal,144.31,203.593335,146.102629,-57.490706,146.102629,1,0,1,0,0,0.009709,0.00062,0.0,4.118,0.0,,0.001338,0.046486,0.0,0.0,4,0.882672,
245,98.3039,88.3048,normal,144.033,203.598072,145.59414,-58.003932,145.59414,1,0,1,0,0,0.00965,0.000607,0.0,4.14,0.0,,0.001259,0.039924,0.0,0.0,4,0.880878,
246,99.1832,89.184,normal,143.757,203.59423,145.064357,-58.529873,145.064357,1,0,1,0,0,0.009591,0.000629,0.0,4.162,0.0,,0.001449,0.033088,0.0,0.0,4,0.879284,
247,100.061,90.0617,normal,143.481,203.586752,144.519438,-59.067314,144.519438,1,0,1,0,0,0.009528,0.000666,0.0,4.184,0.0,,0.001757,0.026057,0.0,0.0,4,0.877789,
248,100.937,90.9375,normal,143.207,203.585665,143.955077,-59.630589,143.955077,1,0,1,0,0,0.009467,0.000677,0.0,4.206,0.0,,0.001862,0.018775,0.0,0.0,4,0.875993,
249,101.811,91.8118,normal,142.934,203.59325,143.383873,-60.209377,143.383873,1,0,1,0,0,0.009407,0.000653,0.0,4.228,0.0,,0.001696,0.011405,0.0,0.0,4,0.873996,
250,102.683,92.6843,normal,142.662,179.604526,142.772919,-36.831607,142.772919,1,0,1,0,0,0.009352,0.000613,0.0,4.25,0.0,,0.001407,0.003522,0.0,0.0,4,0.871999,
251,103.554,93.5552,normal,142.39,179.609634,142.157323,-37.452311,142.157323,1,0,1,0,0,0.009294,0.000598,0.0,4.272,0.0,,0.001315,-0.004422,0.0,0.0,4,0.871,
252,104.424,94.4245,normal,142.12,179.606287,141.520673,-38.085614,141.520673,1,0,1,0,0,0.009234,0.000618,0.0,4.294,0.0,,0.00149,-0.012636,0.0,0.0,4,0.87,
253,105.291,95.2921,normal,141.851,179.599271,140.870815,-38.728456,140.870815,1,0,1,0,0,0.009175,0.000653,0.0,4.316,0.0,,0.001779,-0.021022,0.0,0.0,4,0.866998,
254,106.157,96.1581,normal,141.582,179.598749,140.204357,-39.394392,140.204357,1,0,1,0,0,0.009113,0.000662,0.0,4.338,0.0,,0.001868,-0.029621,0.0,0.0,4,0.865996,
255,107.021,97.0224,normal,141.314,179.606633,139.538607,-40.068025,139.538607,1,0,1,0,0,0.009058,0.000636,0.0,4.36,0.0,,0.001685,-0.038212,0.0,0.0,4,0.863991,
256,107.884,97.8851,normal,141.048,179.618385,138.867591,-40.750793,138.867591,1,0,1,0,0,0.009002,0.000594,0.0,4.382,0.0,,0.001383,-0.04687,0.0,0.0,4,0.862985,
257,108.745,98.7462,normal,140.782,179.623889,138.196579,-41.427309,138.196579,1,0,1,0,0,0.008948,0.000577,0.0,4.404,0.0,,0.001275,-0.055528,0.0,0.0,4,0.860978,
258,109.605,99.6056,normal,140.517,179.621001,137.524709,-42.096292,137.524709,1,0,1,0,0,0.008893,0.000595,0.0,4.426,0.0,,0.00143,-0.064197,0.0,0.0,4,0.859969,
259,110.463,100.463,normal,140.253,179.614554,136.883338,-42.731216,136.883338,1,0,1,0,0,0.008835,0.000627,0.0,4.448,0.0,,0.0017,-0.072473,0.0,0.0,4,0.857959,
260,111.319,101.32,normal,139.99,179.61437,145.450118,-34.164252,145.450118,1,0,1,0,0,0.00878,0.000634,0.0,4.47,0.0,,0.00177,0.038066,0.2,0.0,4,0.855947,
261,112.174,102.175,normal,139.858,179.631537,144.411638,-35.219898,144.411638,1,0,1,0,0,0.008727,0.000569,0.0,4.492,0.0,,0.001295,0.024666,0.4,0.0,4,0.854986,
262,113.029,103.029,normal,139.935,179.657964,143.51287,-36.145093,143.51287,1,0,1,0,0,0.008678,0.000466,0.0,4.514,0.0,,0.000525,0.013069,0.12,0.0,4,0.854994,
263,113.884,103.885,normal,139.885,179.67451,142.51055,-37.16396,142.51055,1,0,1,0,0,0.008625,0.000371,0.0,4.536,0.0,,-0.000182,0.000136,0.0,0.0,4,0.854998,
264,114.738,104.739,normal,139.66,179.668451,141.437472,-38.230979,141.437472,1,0,1,0,0,0.008576,0.000283,0.0,4.558,0.0,,-0.000839,-0.01371,0.0,0.0,4,0.854,
265,115.59,105.591,normal,139.4,179.662626,140.323523,-39.339104,140.323523,1,0,1,0,0,0.008528,0.000198,0.0,4.58,0.0,,-0.00147,-0.028084,0.0,0.0,4,0.851998,
266,116.441,106.442,normal,139.14,179.658961,139.200718,-40.458243,139.200718,1,0,1,0,0,0.008478,0.000136,0.0,4.602,0.0,,-0.001929,-0.042571,0.0,0.0,4,0.850992,
267,117.291,107.292,normal,138.881,179.659309,138.081933,-41.577376,138.081933,1,0,1,0,0,0.008427,0.000117,0.0,4.624,0.0,,-0.002059,-0.057007,0.0,0.0,4,0.849982,
268,118.139,108.14,normal,138.623,179.663678,136.967561,-42.696118,136.967561,1,0,1,0,0,0.008375,0.00014,0.0,4.646,0.0,,-0.001861,-0.071386,0.0,0.0,4,0.847968,
269,118.985,108.986,normal,138.365,179.669854,135.866221,-43.803633,135.866221,1,0,1,0,0,0.008321,0.000183,0.0,4.668,0.0,,-0.001515,-0.085597,0.0,0.0,4,0.845949,
270,119.83,109.831,normal,138.109,179.677082,134.781621,-44.895461,134.781621,1,0,1,0,0,0.008261,0.000234,0.0,4.69,0.0,,-0.001103,-0.099592,0.0,0.0,4,0.844927,
271,120.673,110.674,normal,137.853,179.681624,133.716725,-45.9649,133.716725,1,0,1,0,0,0.008202,0.000257,0.0,4.712,0.0,,-0.000909,-0.113333,0.0,0.0,4,0.842901,
